"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1986-06-17T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",56.64,"bereinigt"
"1986-06-17T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-17T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.79,"bereinigt"
"1986-06-17T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",68.88,"bereinigt"
"1986-06-17T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",42.26,"bereinigt"
"1986-06-17T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",69.91,"bereinigt"
"1986-06-17T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-17T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.58,"bereinigt"
"1986-06-17T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",63.75,"bereinigt"
"1986-06-17T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",55.67,"bereinigt"
"1986-06-17T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",77.96,"bereinigt"
"1986-06-17T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",21.07,"bereinigt"
"1986-06-17T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.81,"bereinigt"
"1986-06-17T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",62.21,"bereinigt"
"1986-06-17T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",22.68,"bereinigt"
"1986-06-17T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",50.71,"bereinigt"
"1986-06-17T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",17.99,"bereinigt"
"1986-06-17T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.7,"bereinigt"
"1986-06-17T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.15,"bereinigt"
"1986-06-17T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",88.65,"bereinigt"
"1986-06-17T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",102.53,"bereinigt"
"1986-06-17T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",28.78,"bereinigt"
"1986-06-17T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.97,"bereinigt"
"1986-06-17T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",71.97,"bereinigt"
"1986-06-17T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",127.3,"bereinigt"
"1986-06-17T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",139.7,"bereinigt"
"1986-06-17T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",38.03,"bereinigt"
"1986-06-17T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.79,"bereinigt"
"1986-06-17T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",84.82,"bereinigt"
"1986-06-17T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",97.92,"bereinigt"
"1986-06-17T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",122.87,"bereinigt"
"1986-06-17T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",39.58,"bereinigt"
"1986-06-17T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.96,"bereinigt"
"1986-06-17T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",62.71,"bereinigt"
"1986-06-17T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",25.77,"bereinigt"
"1986-06-17T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",53.45,"bereinigt"
"1986-06-17T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",24.68,"bereinigt"
"1986-06-17T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.46,"bereinigt"
"1986-06-17T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",48.84,"bereinigt"
"1986-06-17T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",13.91,"bereinigt"
"1986-06-17T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",36.69,"bereinigt"
"1986-06-17T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",17.99,"bereinigt"
"1986-06-17T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.57,"bereinigt"
"1986-06-17T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",47.29,"bereinigt"
"1986-06-17T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",11.86,"bereinigt"
"1986-06-17T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",34.23,"bereinigt"
"1986-06-17T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",13.88,"bereinigt"
"1986-06-17T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.7,"bereinigt"
"1986-06-17T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",47.29,"bereinigt"
"1986-06-17T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",23.71,"bereinigt"
"1986-06-17T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",43.74,"bereinigt"
"1986-06-17T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",15.43,"bereinigt"
"1986-06-17T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.53,"bereinigt"
"1986-06-17T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",48.84,"bereinigt"
"1986-06-17T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",12.89,"bereinigt"
"1986-06-17T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",35.88,"bereinigt"
"1986-06-17T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",15.42,"bereinigt"
"1986-06-17T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.76,"bereinigt"
"1986-06-17T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",60.15,"bereinigt"
"1986-06-17T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",19.59,"bereinigt"
"1986-06-17T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",47.16,"bereinigt"
"1986-06-17T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",10.28,"bereinigt"
"1986-06-17T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.84,"bereinigt"
"1986-06-17T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",66.31,"bereinigt"
"1986-06-17T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",20.1,"bereinigt"
"1986-06-17T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",50.79,"bereinigt"
"1986-06-17T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",14.4,"bereinigt"
"1986-06-17T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.78,"bereinigt"
"1986-06-17T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",62.71,"bereinigt"
"1986-06-17T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",17.01,"bereinigt"
"1986-06-17T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",46.43,"bereinigt"
"1986-06-17T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-17T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.72,"bereinigt"
"1986-06-17T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",58.09,"bereinigt"
"1986-06-17T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",16.5,"bereinigt"
"1986-06-17T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",43.6,"bereinigt"
"1986-06-17T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-17T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.2,"bereinigt"
"1986-06-17T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",74.54,"bereinigt"
"1986-06-17T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",24.74,"bereinigt"
"1986-06-17T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",58.81,"bereinigt"
"1986-06-17T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-17T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.63,"bereinigt"
"1986-06-17T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",50.89,"bereinigt"
"1986-06-17T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",1.55,"bereinigt"
"1986-06-17T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",27.85,"bereinigt"
"1986-06-17T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.76,"bereinigt"
"1986-06-17T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.86,"bereinigt"
"1986-06-17T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",66.82,"bereinigt"
"1986-06-17T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",21.65,"bereinigt"
"1986-06-17T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",52.3,"bereinigt"
"1986-06-17T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",7.19,"bereinigt"
"1986-06-17T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2,"bereinigt"
"1986-06-17T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",85.34,"bereinigt"
"1986-06-17T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",51.54,"bereinigt"
"1986-06-17T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",85.94,"bereinigt"
"1986-06-17T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",8.21,"bereinigt"
"1986-06-17T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.3,"bereinigt"
"1986-06-17T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",81.73,"bereinigt"
"1986-06-17T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",31.96,"bereinigt"
"1986-06-17T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",68.36,"bereinigt"
"1986-06-17T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.24,"bereinigt"
"1986-06-17T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.19,"bereinigt"
"1986-06-17T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",80.71,"bereinigt"
"1986-06-17T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",34.53,"bereinigt"
"1986-06-17T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",69.89,"bereinigt"
"1986-06-17T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.76,"bereinigt"
"1986-06-17T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.08,"bereinigt"
"1986-06-17T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",64.77,"bereinigt"
"1986-06-17T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",30.41,"bereinigt"
"1986-06-17T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",58.25,"bereinigt"
"1986-06-17T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",8.23,"bereinigt"
"1986-06-18T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.84,"bereinigt"
"1986-06-18T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",75.56,"bereinigt"
"1986-06-18T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",22.68,"bereinigt"
"1986-06-18T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",57.7,"bereinigt"
"1986-06-18T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",8.73,"bereinigt"
"1986-06-18T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.81,"bereinigt"
"1986-06-18T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",67.34,"bereinigt"
"1986-06-18T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",17.01,"bereinigt"
"1986-06-18T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",48.85,"bereinigt"
"1986-06-18T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.25,"bereinigt"
"1986-06-18T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.73,"bereinigt"
"1986-06-18T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",55.52,"bereinigt"
"1986-06-18T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",11.34,"bereinigt"
"1986-06-18T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",38.13,"bereinigt"
"1986-06-18T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",8.21,"bereinigt"
"1986-06-18T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.45,"bereinigt"
"1986-06-18T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",44.2,"bereinigt"
"1986-06-18T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",6.19,"bereinigt"
"1986-06-18T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",28.07,"bereinigt"
"1986-06-18T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",7.71,"bereinigt"
"1986-06-18T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.91,"bereinigt"
"1986-06-18T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",59.12,"bereinigt"
"1986-06-18T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",16.49,"bereinigt"
"1986-06-18T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",44.14,"bereinigt"
"1986-06-18T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",16.45,"bereinigt"
"1986-06-18T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.12,"bereinigt"
"1986-06-18T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",55.01,"bereinigt"
"1986-06-18T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",33.5,"bereinigt"
"1986-06-18T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",55.62,"bereinigt"
"1986-06-18T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",11.82,"bereinigt"
"1986-06-18T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.29,"bereinigt"
"1986-06-18T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",66.32,"bereinigt"
"1986-06-18T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",81.44,"bereinigt"
"1986-06-18T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",99.97,"bereinigt"
"1986-06-18T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-18T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.76,"bereinigt"
"1986-06-18T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",75.06,"bereinigt"
"1986-06-18T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",131.94,"bereinigt"
"1986-06-18T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",145.03,"bereinigt"
"1986-06-18T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-18T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.06,"bereinigt"
"1986-06-18T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",79.69,"bereinigt"
"1986-06-18T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",94.84,"bereinigt"
"1986-06-18T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",117.71,"bereinigt"
"1986-06-18T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-18T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.15,"bereinigt"
"1986-06-18T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",85.34,"bereinigt"
"1986-06-18T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",100.51,"bereinigt"
"1986-06-18T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",125.2,"bereinigt"
"1986-06-18T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",22.1,"bereinigt"
"1986-06-18T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.88,"bereinigt"
"1986-06-18T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",90.99,"bereinigt"
"1986-06-18T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",100.51,"bereinigt"
"1986-06-18T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",128.16,"bereinigt"
"1986-06-18T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",25.19,"bereinigt"
"1986-06-18T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.66,"bereinigt"
"1986-06-18T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",77.62,"bereinigt"
"1986-06-18T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",39.69,"bereinigt"
"1986-06-18T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",72.41,"bereinigt"
"1986-06-18T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",17.48,"bereinigt"
"1986-06-18T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.92,"bereinigt"
"1986-06-18T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",69.4,"bereinigt"
"1986-06-18T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",23.7,"bereinigt"
"1986-06-18T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",55.3,"bereinigt"
"1986-06-18T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",14.39,"bereinigt"
"1986-06-18T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.94,"bereinigt"
"1986-06-18T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",72.99,"bereinigt"
"1986-06-18T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",35.05,"bereinigt"
"1986-06-18T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",66.27,"bereinigt"
"1986-06-18T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.25,"bereinigt"
"1986-06-18T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.92,"bereinigt"
"1986-06-18T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",69.4,"bereinigt"
"1986-06-18T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",18.04,"bereinigt"
"1986-06-18T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",50.75,"bereinigt"
"1986-06-18T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",10.28,"bereinigt"
"1986-06-18T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.92,"bereinigt"
"1986-06-18T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",65.29,"bereinigt"
"1986-06-18T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",17.52,"bereinigt"
"1986-06-18T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",48.19,"bereinigt"
"1986-06-18T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",7.19,"bereinigt"
"1986-06-18T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.47,"bereinigt"
"1986-06-18T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",99.73,"bereinigt"
"1986-06-18T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",61.85,"bereinigt"
"1986-06-18T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",101.74,"bereinigt"
"1986-06-18T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",13.88,"bereinigt"
"1986-06-18T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.25,"bereinigt"
"1986-06-18T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",98.19,"bereinigt"
"1986-06-18T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",89.16,"bereinigt"
"1986-06-18T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",122.83,"bereinigt"
"1986-06-18T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",12.86,"bereinigt"
"1986-06-18T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.42,"bereinigt"
"1986-06-18T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",80.19,"bereinigt"
"1986-06-18T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",45.36,"bereinigt"
"1986-06-18T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",78.3,"bereinigt"
"1986-06-18T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",11.82,"bereinigt"
"1986-06-18T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.47,"bereinigt"
"1986-06-18T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",87.91,"bereinigt"
"1986-06-18T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",53.6,"bereinigt"
"1986-06-18T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",88.94,"bereinigt"
"1986-06-18T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.77,"bereinigt"
"1986-06-18T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.22,"bereinigt"
"1986-06-18T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",85.34,"bereinigt"
"1986-06-18T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",47.42,"bereinigt"
"1986-06-18T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",82.65,"bereinigt"
"1986-06-18T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",9.25,"bereinigt"
"1986-06-18T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.17,"bereinigt"
"1986-06-18T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",90.47,"bereinigt"
"1986-06-18T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",82.46,"bereinigt"
"1986-06-18T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",113.42,"bereinigt"
"1986-06-18T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-18T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.6,"bereinigt"
"1986-06-18T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",85.33,"bereinigt"
"1986-06-18T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",72.67,"bereinigt"
"1986-06-18T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",102.88,"bereinigt"
"1986-06-18T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-18T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1,"bereinigt"
"1986-06-18T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",75.57,"bereinigt"
"1986-06-18T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",25.77,"bereinigt"
"1986-06-18T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",60.18,"bereinigt"
"1986-06-18T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1986-06-19T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.59,"bereinigt"
"1986-06-19T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",59.11,"bereinigt"
"1986-06-19T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",17.52,"bereinigt"
"1986-06-19T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",44.96,"bereinigt"
"1986-06-19T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",7.19,"bereinigt"
"1986-06-19T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.61,"bereinigt"
"1986-06-19T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",45.24,"bereinigt"
"1986-06-19T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",8.76,"bereinigt"
"1986-06-19T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",30.68,"bereinigt"
"1986-06-19T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",7.19,"bereinigt"
"1986-06-19T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.48,"bereinigt"
"1986-06-19T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",49.36,"bereinigt"
"1986-06-19T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",11.86,"bereinigt"
"1986-06-19T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",35.32,"bereinigt"
"1986-06-19T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",6.68,"bereinigt"
"1986-06-19T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.4,"bereinigt"
"1986-06-19T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",39.57,"bereinigt"
"1986-06-19T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",4.12,"bereinigt"
"1986-06-19T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",24,"bereinigt"
"1986-06-19T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",7.2,"bereinigt"
"1986-06-19T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.66,"bereinigt"
