"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1984-02-29T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",61.85,"bereinigt"
"1984-02-29T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",99.86,"bereinigt"
"1984-02-29T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",71.45,"bereinigt"
"1984-02-29T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.25,"bereinigt"
"1984-02-29T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",92.53,"bereinigt"
"1984-02-29T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",44.84,"bereinigt"
"1984-02-29T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",84.33,"bereinigt"
"1984-02-29T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",88.41,"bereinigt"
"1984-02-29T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.07,"bereinigt"
"1984-02-29T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",87.9,"bereinigt"
"1984-02-29T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",38.14,"bereinigt"
"1984-02-29T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",76.54,"bereinigt"
"1984-02-29T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",82.24,"bereinigt"
"1984-02-29T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.12,"bereinigt"
"1984-02-29T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",90.99,"bereinigt"
"1984-02-29T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",39.69,"bereinigt"
"1984-02-29T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",79.4,"bereinigt"
"1984-02-29T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",82.23,"bereinigt"
"1984-02-29T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.89,"bereinigt"
"1984-02-29T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",122.86,"bereinigt"
"1984-02-29T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",193.79,"bereinigt"
"1984-02-29T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",219.62,"bereinigt"
"1984-02-29T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-02-29T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.73,"bereinigt"
"1984-02-29T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",127.48,"bereinigt"
"1984-02-29T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",467.99,"bereinigt"
"1984-02-29T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",441.87,"bereinigt"
"1984-02-29T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-02-29T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",7.22,"bereinigt"
"1984-02-29T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",119.78,"bereinigt"
"1984-02-29T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",451.49,"bereinigt"
"1984-02-29T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",424.62,"bereinigt"
"1984-02-29T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-02-29T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.68,"bereinigt"
"1984-02-29T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",113.6,"bereinigt"
"1984-02-29T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",381.4,"bereinigt"
"1984-02-29T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",365.19,"bereinigt"
"1984-02-29T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",124.91,"bereinigt"
"1984-02-29T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.27,"bereinigt"
"1984-02-29T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",117.2,"bereinigt"
"1984-02-29T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",363.36,"bereinigt"
"1984-02-29T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",352.61,"bereinigt"
"1984-02-29T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",114.11,"bereinigt"
"1984-02-29T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.26,"bereinigt"
"1984-02-29T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",114.13,"bereinigt"
"1984-02-29T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",341.72,"bereinigt"
"1984-02-29T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",333.65,"bereinigt"
"1984-02-29T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",99.2,"bereinigt"
"1984-02-29T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.56,"bereinigt"
"1984-02-29T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",105.39,"bereinigt"
"1984-02-29T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",238.63,"bereinigt"
"1984-02-29T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",246.43,"bereinigt"
"1984-02-29T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",77.61,"bereinigt"
"1984-02-29T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.87,"bereinigt"
"1984-02-29T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",105.89,"bereinigt"
"1984-02-29T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",281.41,"bereinigt"
"1984-02-29T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",280.99,"bereinigt"
"1984-02-29T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",80.18,"bereinigt"
"1984-02-29T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.61,"bereinigt"
"1984-02-29T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",111.54,"bereinigt"
"1984-02-29T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",440.67,"bereinigt"
"1984-02-29T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",411.64,"bereinigt"
"1984-02-29T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",84.8,"bereinigt"
"1984-02-29T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.9,"bereinigt"
"1984-02-29T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",110.52,"bereinigt"
"1984-02-29T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",374.19,"bereinigt"
"1984-02-29T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",357.79,"bereinigt"
"1984-02-29T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",92.52,"bereinigt"
"1984-02-29T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.52,"bereinigt"
"1984-02-29T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",118.24,"bereinigt"
"1984-02-29T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",460.26,"bereinigt"
"1984-02-29T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",430.83,"bereinigt"
"1984-02-29T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",87.9,"bereinigt"
"1984-02-29T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",7.75,"bereinigt"
"1984-02-29T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",125.43,"bereinigt"
"1984-02-29T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",501.49,"bereinigt"
"1984-02-29T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",467.66,"bereinigt"
"1984-02-29T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",86.86,"bereinigt"
"1984-02-29T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.56,"bereinigt"
"1984-02-29T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",116.18,"bereinigt"
"1984-02-29T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",503.56,"bereinigt"
"1984-02-29T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",464.48,"bereinigt"
"1984-02-29T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",73.5,"bereinigt"
"1984-02-29T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.62,"bereinigt"
"1984-02-29T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",122.35,"bereinigt"
"1984-02-29T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",366.97,"bereinigt"
"1984-02-29T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",358.2,"bereinigt"
"1984-02-29T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",64.26,"bereinigt"
"1984-02-29T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.51,"bereinigt"
"1984-02-29T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",122.34,"bereinigt"
"1984-02-29T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",231.93,"bereinigt"
"1984-02-29T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",249.92,"bereinigt"
"1984-02-29T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",61.68,"bereinigt"
"1984-02-29T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.14,"bereinigt"
"1984-02-29T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",118.74,"bereinigt"
"1984-02-29T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",233.48,"bereinigt"
"1984-02-29T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",249.29,"bereinigt"
"1984-02-29T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-02-29T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.64,"bereinigt"
"1984-02-29T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",118.23,"bereinigt"
"1984-02-29T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",262.34,"bereinigt"
"1984-02-29T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",272.15,"bereinigt"
"1984-02-29T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-02-29T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.25,"bereinigt"
"1984-02-29T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",110,"bereinigt"
"1984-02-29T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",248.43,"bereinigt"
"1984-02-29T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",256.7,"bereinigt"
"1984-02-29T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-03-01T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.74,"bereinigt"
"1984-03-01T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",108.98,"bereinigt"
"1984-03-01T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",108.23,"bereinigt"
"1984-03-01T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",143.76,"bereinigt"
"1984-03-01T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",60.65,"bereinigt"
"1984-03-01T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.45,"bereinigt"
"1984-03-01T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",103.33,"bereinigt"
"1984-03-01T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",78.34,"bereinigt"
"1984-03-01T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",116.84,"bereinigt"
"1984-03-01T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",63.74,"bereinigt"
"1984-03-01T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.32,"bereinigt"
"1984-03-01T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",94.58,"bereinigt"
"1984-03-01T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",77.83,"bereinigt"
"1984-03-01T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",111.86,"bereinigt"
"1984-03-01T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",56.02,"bereinigt"
"1984-03-01T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.43,"bereinigt"
"1984-03-01T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",84.31,"bereinigt"
"1984-03-01T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",38.65,"bereinigt"
"1984-03-01T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",75.08,"bereinigt"
"1984-03-01T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",55.51,"bereinigt"
"1984-03-01T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1,"bereinigt"
"1984-03-01T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",81.74,"bereinigt"
"1984-03-01T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",32.47,"bereinigt"
"1984-03-01T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",68.77,"bereinigt"
"1984-03-01T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",56.03,"bereinigt"
"1984-03-01T05:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.47,"bereinigt"
"1984-03-01T05:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",81.73,"bereinigt"
"1984-03-01T05:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",42.78,"bereinigt"
"1984-03-01T05:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",77.04,"bereinigt"
"1984-03-01T05:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",57.06,"bereinigt"
"1984-03-01T06:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.17,"bereinigt"
"1984-03-01T06:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",104.87,"bereinigt"
"1984-03-01T06:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",203.59,"bereinigt"
"1984-03-01T06:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",218.06,"bereinigt"
"1984-03-01T06:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",67.33,"bereinigt"
"1984-03-01T07:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",NA,"bereinigt"
"1984-03-01T07:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",NA,"bereinigt"
"1984-03-01T07:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",NA,"bereinigt"
"1984-03-01T07:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",NA,"bereinigt"
"1984-03-01T07:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-03-01T08:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.3,"bereinigt"
"1984-03-01T08:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",108.98,"bereinigt"
"1984-03-01T08:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",481.4,"bereinigt"
"1984-03-01T08:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",442.95,"bereinigt"
"1984-03-01T08:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",95.09,"bereinigt"
"1984-03-01T09:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.35,"bereinigt"
"1984-03-01T09:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",110,"bereinigt"
"1984-03-01T09:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",325.74,"bereinigt"
"1984-03-01T09:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",318.69,"bereinigt"
"1984-03-01T09:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",80.69,"bereinigt"
"1984-03-01T10:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.38,"bereinigt"
"1984-03-01T10:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",108.97,"bereinigt"
"1984-03-01T10:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",380.89,"bereinigt"
"1984-03-01T10:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",362.36,"bereinigt"
"1984-03-01T10:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",83.26,"bereinigt"
"1984-03-01T11:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.87,"bereinigt"
"1984-03-01T11:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",114.63,"bereinigt"
"1984-03-01T11:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",375.73,"bereinigt"
"1984-03-01T11:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",361.18,"bereinigt"
"1984-03-01T11:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",94.07,"bereinigt"
"1984-03-01T12:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.2,"bereinigt"
"1984-03-01T12:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",110.52,"bereinigt"
"1984-03-01T12:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",332.44,"bereinigt"
"1984-03-01T12:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",324.32,"bereinigt"
"1984-03-01T12:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-03-01T13:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",5.46,"bereinigt"
"1984-03-01T13:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",110.52,"bereinigt"
"1984-03-01T13:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",391.71,"bereinigt"
"1984-03-01T13:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",371.85,"bereinigt"
"1984-03-01T13:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-03-01T14:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",4.84,"bereinigt"
"1984-03-01T14:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",118.75,"bereinigt"
"1984-03-01T14:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",383.47,"bereinigt"
"1984-03-01T14:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",369.54,"bereinigt"
"1984-03-01T14:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-03-01T15:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.25,"bereinigt"
"1984-03-01T15:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",122.34,"bereinigt"
"1984-03-01T15:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",419.03,"bereinigt"
"1984-03-01T15:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",399.93,"bereinigt"
"1984-03-01T15:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",92.52,"bereinigt"
"1984-03-01T16:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",6.44,"bereinigt"
"1984-03-01T16:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",123.89,"bereinigt"
"1984-03-01T16:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",407.69,"bereinigt"
"1984-03-01T16:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",391.64,"bereinigt"
"1984-03-01T16:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",76.07,"bereinigt"
"1984-03-01T17:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",11.6,"bereinigt"
"1984-03-01T17:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",125.94,"bereinigt"
"1984-03-01T17:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",499.95,"bereinigt"
"1984-03-01T17:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",466.68,"bereinigt"
"1984-03-01T17:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",95.09,"bereinigt"
"1984-03-01T18:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",8.42,"bereinigt"
"1984-03-01T18:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",124.4,"bereinigt"
"1984-03-01T18:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",494.28,"bereinigt"
"1984-03-01T18:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",461.34,"bereinigt"
"1984-03-01T18:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",88.41,"bereinigt"
"1984-03-01T19:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",3.79,"bereinigt"
"1984-03-01T19:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",131.08,"bereinigt"
"1984-03-01T19:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",186.58,"bereinigt"
"1984-03-01T19:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",218.13,"bereinigt"
"1984-03-01T19:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",101.25,"bereinigt"
"1984-03-01T20:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.33,"bereinigt"
"1984-03-01T20:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",131.09,"bereinigt"
"1984-03-01T20:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",117.51,"bereinigt"
"1984-03-01T20:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",162.76,"bereinigt"
"1984-03-01T20:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",97.66,"bereinigt"
"1984-03-01T21:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.14,"bereinigt"
"1984-03-01T21:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",119.78,"bereinigt"
"1984-03-01T21:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",96.9,"bereinigt"
"1984-03-01T21:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",140.33,"bereinigt"
"1984-03-01T21:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",95.09,"bereinigt"
"1984-03-01T22:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",2.2,"bereinigt"
"1984-03-01T22:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",116.17,"bereinigt"
"1984-03-01T22:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",77.82,"bereinigt"
"1984-03-01T22:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",123.15,"bereinigt"
"1984-03-01T22:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",83.27,"bereinigt"
"1984-03-01T23:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.44,"bereinigt"
"1984-03-01T23:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",118.24,"bereinigt"
"1984-03-01T23:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",58.24,"bereinigt"
"1984-03-01T23:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",108.53,"bereinigt"
"1984-03-01T23:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",75.56,"bereinigt"
"1984-03-02T00:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.08,"bereinigt"
"1984-03-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",102.8,"bereinigt"
"1984-03-02T00:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",37.62,"bereinigt"
"1984-03-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",83.92,"bereinigt"
"1984-03-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",49.35,"bereinigt"
"1984-03-02T01:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.71,"bereinigt"
"1984-03-02T01:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",93.04,"bereinigt"
"1984-03-02T01:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",25.26,"bereinigt"
"1984-03-02T01:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",68.91,"bereinigt"
"1984-03-02T01:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",47.3,"bereinigt"
"1984-03-02T02:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.42,"bereinigt"
"1984-03-02T02:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",104.87,"bereinigt"
"1984-03-02T02:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",41.75,"bereinigt"
"1984-03-02T02:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",88.31,"bereinigt"
"1984-03-02T02:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",62.2,"bereinigt"
"1984-03-02T03:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",1.03,"bereinigt"
"1984-03-02T03:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",97.68,"bereinigt"
"1984-03-02T03:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",21.13,"bereinigt"
"1984-03-02T03:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",68.02,"bereinigt"
"1984-03-02T03:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
"1984-03-02T04:00+0100","Zch_Stampfenbachstrasse","CO","h1","mg/m3",0.78,"bereinigt"
"1984-03-02T04:00+0100","Zch_Stampfenbachstrasse","NO2","h1","µg/m3",92.53,"bereinigt"
"1984-03-02T04:00+0100","Zch_Stampfenbachstrasse","NO","h1","µg/m3",38.14,"bereinigt"
"1984-03-02T04:00+0100","Zch_Stampfenbachstrasse","NOx","h1","ppb",78.97,"bereinigt"
"1984-03-02T04:00+0100","Zch_Stampfenbachstrasse","SO2","h1","µg/m3",NA,"bereinigt"
